image_name,background_id,background_type,control_present,transgenic_present,control_count,transgenic_count
synth_0463_bg-bg_veg_04_type-vegetation_ctrl-0_trans-6.jpg,bg_veg_04,vegetation,0,1,0,6
synth_0464_bg-bg_water_hab_19_type-water_ctrl-0_trans-0.jpg,bg_water_hab_19,water,0,0,0,0
synth_0465_bg-bg_water_hab_20_type-water_ctrl-1_trans-0.jpg,bg_water_hab_20,water,1,0,1,0
synth_0466_bg-bg_art_01_type-artificial_ctrl-4_trans-0.jpg,bg_art_01,artificial,1,0,4,0
synth_0467_bg-bg_water_hab_22_type-water_ctrl-0_trans-1.jpg,bg_water_hab_22,water,0,1,0,1
synth_0468_bg-bg_dry_03_type-dry_soil_ctrl-4_trans-0.jpg,bg_dry_03,dry_soil,1,0,4,0
synth_0469_bg-bg_art_06_type-artificial_ctrl-4_trans-0.jpg,bg_art_06,artificial,1,0,4,0
synth_0470_bg-bg_water_hab_19_type-water_ctrl-2_trans-3.jpg,bg_water_hab_19,water,1,1,2,3
synth_0471_bg-bg_water_hab_21_type-water_ctrl-2_trans-0.jpg,bg_water_hab_21,water,1,0,2,0
synth_0472_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_03,dry_soil,0,0,0,0
synth_0473_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_03,dry_soil,0,0,0,0
synth_0474_bg-bg_veg_03_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_03,vegetation,0,1,0,1
synth_0475_bg-bg_water_hab_06_type-water_ctrl-0_trans-2.jpg,bg_water_hab_06,water,0,1,0,2
synth_0476_bg-bg_water_hab_12_type-water_ctrl-0_trans-0.jpg,bg_water_hab_12,water,0,0,0,0
synth_0477_bg-bg_water_hab_10_type-water_ctrl-3_trans-3.jpg,bg_water_hab_10,water,1,1,3,3
synth_0478_bg-bg_water_hab_03_type-water_ctrl-2_trans-0.jpg,bg_water_hab_03,water,1,0,2,0
synth_0479_bg-bg_water_hab_15_type-water_ctrl-1_trans-1.jpg,bg_water_hab_15,water,1,1,1,1
synth_0480_bg-bg_veg_06_type-vegetation_ctrl-2_trans-2.jpg,bg_veg_06,vegetation,1,1,2,2
synth_0481_bg-bg_art_03_type-artificial_ctrl-1_trans-1.jpg,bg_art_03,artificial,1,1,1,1
synth_0482_bg-bg_water_nonhab_03_type-water_ctrl-6_trans-2.jpg,bg_water_nonhab_03,water,1,1,6,2
synth_0483_bg-bg_water_hab_06_type-water_ctrl-1_trans-1.jpg,bg_water_hab_06,water,1,1,1,1
synth_0484_bg-bg_water_hab_03_type-water_ctrl-1_trans-1.jpg,bg_water_hab_03,water,1,1,1,1
synth_0485_bg-bg_veg_03_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_03,vegetation,0,0,0,0
synth_0486_bg-bg_water_hab_04_type-water_ctrl-0_trans-0.jpg,bg_water_hab_04,water,0,0,0,0
synth_0487_bg-bg_water_hab_20_type-water_ctrl-0_trans-1.jpg,bg_water_hab_20,water,0,1,0,1
synth_0488_bg-bg_art_03_type-artificial_ctrl-0_trans-2.jpg,bg_art_03,artificial,0,1,0,2
synth_0489_bg-bg_art_08_type-artificial_ctrl-4_trans-0.jpg,bg_art_08,artificial,1,0,4,0
synth_0490_bg-bg_art_04_type-artificial_ctrl-1_trans-1.jpg,bg_art_04,artificial,1,1,1,1
synth_0491_bg-bg_veg_04_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_04,vegetation,1,1,1,1
synth_0492_bg-bg_dry_02_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_02,dry_soil,1,1,1,1
synth_0493_bg-bg_water_hab_04_type-water_ctrl-0_trans-0.jpg,bg_water_hab_04,water,0,0,0,0
synth_0494_bg-bg_veg_04_type-vegetation_ctrl-3_trans-2.jpg,bg_veg_04,vegetation,1,1,3,2
synth_0495_bg-bg_veg_05_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_05,vegetation,1,0,2,0
synth_0496_bg-bg_dry_01_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_01,dry_soil,1,1,1,1
synth_0497_bg-bg_veg_06_type-vegetation_ctrl-5_trans-0.jpg,bg_veg_06,vegetation,1,0,5,0
synth_0498_bg-bg_veg_07_type-vegetation_ctrl-2_trans-2.jpg,bg_veg_07,vegetation,1,1,2,2
synth_0499_bg-bg_dry_05_type-dry_soil_ctrl-2_trans-0.jpg,bg_dry_05,dry_soil,1,0,2,0
synth_0500_bg-bg_art_08_type-artificial_ctrl-0_trans-0.jpg,bg_art_08,artificial,0,0,0,0
synth_0501_bg-bg_water_nonhab_01_type-water_ctrl-0_trans-4.jpg,bg_water_nonhab_01,water,0,1,0,4
synth_0502_bg-bg_art_07_type-artificial_ctrl-0_trans-2.jpg,bg_art_07,artificial,0,1,0,2
synth_0503_bg-bg_water_hab_13_type-water_ctrl-4_trans-0.jpg,bg_water_hab_13,water,1,0,4,0
synth_0504_bg-bg_water_hab_06_type-water_ctrl-2_trans-0.jpg,bg_water_hab_06,water,1,0,2,0
synth_0505_bg-bg_veg_02_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_02,vegetation,0,0,0,0
synth_0506_bg-bg_water_hab_10_type-water_ctrl-1_trans-1.jpg,bg_water_hab_10,water,1,1,1,1
synth_0507_bg-bg_art_08_type-artificial_ctrl-3_trans-0.jpg,bg_art_08,artificial,1,0,3,0
synth_0508_bg-bg_water_nonhab_01_type-water_ctrl-0_trans-1.jpg,bg_water_nonhab_01,water,0,1,0,1
synth_0509_bg-bg_veg_06_type-vegetation_ctrl-5_trans-3.jpg,bg_veg_06,vegetation,1,1,5,3
synth_0510_bg-bg_veg_02_type-vegetation_ctrl-4_trans-0.jpg,bg_veg_02,vegetation,1,0,4,0
synth_0511_bg-bg_water_hab_24_type-water_ctrl-0_trans-2.jpg,bg_water_hab_24,water,0,1,0,2
synth_0512_bg-bg_veg_01_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_01,vegetation,1,1,1,1
synth_0513_bg-bg_art_08_type-artificial_ctrl-1_trans-0.jpg,bg_art_08,artificial,1,0,1,0
synth_0514_bg-bg_veg_05_type-vegetation_ctrl-0_trans-2.jpg,bg_veg_05,vegetation,0,1,0,2
synth_0515_bg-bg_dry_05_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_05,dry_soil,0,0,0,0
synth_0516_bg-bg_dry_05_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_05,dry_soil,0,0,0,0
synth_0517_bg-bg_veg_07_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_07,vegetation,1,0,2,0
synth_0518_bg-bg_dry_04_type-dry_soil_ctrl-3_trans-0.jpg,bg_dry_04,dry_soil,1,0,3,0
synth_0519_bg-bg_art_04_type-artificial_ctrl-3_trans-0.jpg,bg_art_04,artificial,1,0,3,0
synth_0520_bg-bg_water_hab_15_type-water_ctrl-0_trans-1.jpg,bg_water_hab_15,water,0,1,0,1
synth_0521_bg-bg_water_nonhab_03_type-water_ctrl-0_trans-2.jpg,bg_water_nonhab_03,water,0,1,0,2
synth_0522_bg-bg_dry_01_type-dry_soil_ctrl-0_trans-4.jpg,bg_dry_01,dry_soil,0,1,0,4
synth_0523_bg-bg_water_hab_26_type-water_ctrl-0_trans-4.jpg,bg_water_hab_26,water,0,1,0,4
synth_0524_bg-bg_art_08_type-artificial_ctrl-0_trans-4.jpg,bg_art_08,artificial,0,1,0,4
synth_0525_bg-bg_water_nonhab_02_type-water_ctrl-1_trans-1.jpg,bg_water_nonhab_02,water,1,1,1,1
synth_0526_bg-bg_veg_08_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_08,vegetation,1,1,1,1
synth_0527_bg-bg_dry_04_type-dry_soil_ctrl-3_trans-3.jpg,bg_dry_04,dry_soil,1,1,3,3
synth_0528_bg-bg_water_hab_16_type-water_ctrl-1_trans-1.jpg,bg_water_hab_16,water,1,1,1,1
synth_0529_bg-bg_art_04_type-artificial_ctrl-0_trans-3.jpg,bg_art_04,artificial,0,1,0,3
synth_0530_bg-bg_veg_06_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_06,vegetation,0,0,0,0
synth_0531_bg-bg_veg_03_type-vegetation_ctrl-4_trans-0.jpg,bg_veg_03,vegetation,1,0,4,0
synth_0532_bg-bg_dry_04_type-dry_soil_ctrl-1_trans-0.jpg,bg_dry_04,dry_soil,1,0,1,0
synth_0533_bg-bg_veg_07_type-vegetation_ctrl-0_trans-4.jpg,bg_veg_07,vegetation,0,1,0,4
synth_0534_bg-bg_water_hab_22_type-water_ctrl-0_trans-0.jpg,bg_water_hab_22,water,0,0,0,0
synth_0535_bg-bg_water_nonhab_01_type-water_ctrl-0_trans-4.jpg,bg_water_nonhab_01,water,0,1,0,4
synth_0536_bg-bg_veg_03_type-vegetation_ctrl-0_trans-4.jpg,bg_veg_03,vegetation,0,1,0,4
synth_0537_bg-bg_veg_03_type-vegetation_ctrl-6_trans-0.jpg,bg_veg_03,vegetation,1,0,6,0
synth_0538_bg-bg_dry_04_type-dry_soil_ctrl-1_trans-0.jpg,bg_dry_04,dry_soil,1,0,1,0
synth_0539_bg-bg_water_hab_22_type-water_ctrl-0_trans-0.jpg,bg_water_hab_22,water,0,0,0,0
synth_0540_bg-bg_dry_02_type-dry_soil_ctrl-3_trans-0.jpg,bg_dry_02,dry_soil,1,0,3,0
synth_0541_bg-bg_dry_02_type-dry_soil_ctrl-3_trans-3.jpg,bg_dry_02,dry_soil,1,1,3,3
synth_0542_bg-bg_veg_04_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_04,vegetation,0,1,0,3
synth_0543_bg-bg_water_hab_10_type-water_ctrl-2_trans-0.jpg,bg_water_hab_10,water,1,0,2,0
synth_0544_bg-bg_art_02_type-artificial_ctrl-1_trans-0.jpg,bg_art_02,artificial,1,0,1,0
synth_0545_bg-bg_water_hab_25_type-water_ctrl-0_trans-0.jpg,bg_water_hab_25,water,0,0,0,0
synth_0546_bg-bg_veg_07_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_07,vegetation,0,1,0,1
synth_0547_bg-bg_veg_01_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_01,vegetation,1,1,1,1
synth_0548_bg-bg_water_hab_11_type-water_ctrl-0_trans-0.jpg,bg_water_hab_11,water,0,0,0,0
synth_0549_bg-bg_veg_08_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_08,vegetation,1,1,1,1
synth_0550_bg-bg_dry_01_type-dry_soil_ctrl-2_trans-0.jpg,bg_dry_01,dry_soil,1,0,2,0
synth_0551_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_02,dry_soil,0,0,0,0
synth_0552_bg-bg_water_hab_02_type-water_ctrl-0_trans-1.jpg,bg_water_hab_02,water,0,1,0,1
synth_0553_bg-bg_water_hab_26_type-water_ctrl-0_trans-1.jpg,bg_water_hab_26,water,0,1,0,1
synth_0554_bg-bg_veg_02_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_02,vegetation,0,1,0,1
synth_0555_bg-bg_water_hab_08_type-water_ctrl-3_trans-2.jpg,bg_water_hab_08,water,1,1,3,2
synth_0556_bg-bg_dry_03_type-dry_soil_ctrl-3_trans-0.jpg,bg_dry_03,dry_soil,1,0,3,0
synth_0557_bg-bg_veg_06_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_06,vegetation,0,0,0,0
synth_0558_bg-bg_veg_03_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_03,vegetation,0,0,0,0
synth_0559_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_03,dry_soil,0,0,0,0
synth_0560_bg-bg_water_hab_26_type-water_ctrl-0_trans-4.jpg,bg_water_hab_26,water,0,1,0,4
synth_0561_bg-bg_water_hab_06_type-water_ctrl-1_trans-0.jpg,bg_water_hab_06,water,1,0,1,0
synth_0562_bg-bg_art_01_type-artificial_ctrl-0_trans-0.jpg,bg_art_01,artificial,0,0,0,0
synth_0563_bg-bg_water_hab_20_type-water_ctrl-0_trans-0.jpg,bg_water_hab_20,water,0,0,0,0
synth_0564_bg-bg_water_hab_08_type-water_ctrl-0_trans-2.jpg,bg_water_hab_08,water,0,1,0,2
synth_0565_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_02,dry_soil,0,0,0,0
synth_0566_bg-bg_veg_03_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_03,vegetation,0,0,0,0
synth_0567_bg-bg_water_hab_01_type-water_ctrl-1_trans-1.jpg,bg_water_hab_01,water,1,1,1,1
synth_0568_bg-bg_veg_07_type-vegetation_ctrl-3_trans-0.jpg,bg_veg_07,vegetation,1,0,3,0
synth_0569_bg-bg_veg_07_type-vegetation_ctrl-1_trans-0.jpg,bg_veg_07,vegetation,1,0,1,0
synth_0570_bg-bg_dry_04_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_04,dry_soil,1,1,1,1
synth_0571_bg-bg_dry_02_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_02,dry_soil,1,1,1,1
synth_0572_bg-bg_water_hab_06_type-water_ctrl-2_trans-2.jpg,bg_water_hab_06,water,1,1,2,2
synth_0573_bg-bg_veg_07_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_07,vegetation,1,1,1,1
synth_0574_bg-bg_water_hab_26_type-water_ctrl-1_trans-1.jpg,bg_water_hab_26,water,1,1,1,1
synth_0575_bg-bg_veg_05_type-vegetation_ctrl-0_trans-2.jpg,bg_veg_05,vegetation,0,1,0,2
synth_0576_bg-bg_veg_06_type-vegetation_ctrl-4_trans-0.jpg,bg_veg_06,vegetation,1,0,4,0
synth_0577_bg-bg_water_nonhab_04_type-water_ctrl-0_trans-1.jpg,bg_water_nonhab_04,water,0,1,0,1
synth_0578_bg-bg_veg_06_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_06,vegetation,0,0,0,0
synth_0579_bg-bg_art_08_type-artificial_ctrl-0_trans-6.jpg,bg_art_08,artificial,0,1,0,6
synth_0580_bg-bg_veg_07_type-vegetation_ctrl-3_trans-3.jpg,bg_veg_07,vegetation,1,1,3,3
synth_0581_bg-bg_water_hab_10_type-water_ctrl-2_trans-0.jpg,bg_water_hab_10,water,1,0,2,0
synth_0582_bg-bg_water_hab_03_type-water_ctrl-0_trans-0.jpg,bg_water_hab_03,water,0,0,0,0
synth_0583_bg-bg_art_03_type-artificial_ctrl-0_trans-0.jpg,bg_art_03,artificial,0,0,0,0
synth_0584_bg-bg_veg_03_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_03,vegetation,0,0,0,0
synth_0585_bg-bg_water_hab_11_type-water_ctrl-0_trans-3.jpg,bg_water_hab_11,water,0,1,0,3
synth_0586_bg-bg_dry_04_type-dry_soil_ctrl-3_trans-0.jpg,bg_dry_04,dry_soil,1,0,3,0
synth_0587_bg-bg_water_hab_22_type-water_ctrl-0_trans-0.jpg,bg_water_hab_22,water,0,0,0,0
synth_0588_bg-bg_dry_03_type-dry_soil_ctrl-2_trans-3.jpg,bg_dry_03,dry_soil,1,1,2,3
synth_0589_bg-bg_veg_08_type-vegetation_ctrl-5_trans-3.jpg,bg_veg_08,vegetation,1,1,5,3
synth_0590_bg-bg_veg_02_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_02,vegetation,0,0,0,0
synth_0591_bg-bg_dry_04_type-dry_soil_ctrl-3_trans-3.jpg,bg_dry_04,dry_soil,1,1,3,3
synth_0592_bg-bg_art_02_type-artificial_ctrl-1_trans-1.jpg,bg_art_02,artificial,1,1,1,1
synth_0593_bg-bg_veg_01_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_01,vegetation,0,0,0,0
synth_0594_bg-bg_art_02_type-artificial_ctrl-4_trans-0.jpg,bg_art_02,artificial,1,0,4,0
synth_0595_bg-bg_veg_04_type-vegetation_ctrl-2_trans-2.jpg,bg_veg_04,vegetation,1,1,2,2
synth_0596_bg-bg_veg_02_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_02,vegetation,0,1,0,3
synth_0597_bg-bg_veg_01_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_01,vegetation,0,0,0,0
synth_0598_bg-bg_dry_04_type-dry_soil_ctrl-2_trans-3.jpg,bg_dry_04,dry_soil,1,1,2,3
synth_0599_bg-bg_art_03_type-artificial_ctrl-2_trans-2.jpg,bg_art_03,artificial,1,1,2,2
synth_0600_bg-bg_water_hab_15_type-water_ctrl-1_trans-0.jpg,bg_water_hab_15,water,1,0,1,0
synth_0601_bg-bg_art_07_type-artificial_ctrl-2_trans-0.jpg,bg_art_07,artificial,1,0,2,0
synth_0602_bg-bg_art_02_type-artificial_ctrl-1_trans-1.jpg,bg_art_02,artificial,1,1,1,1
synth_0603_bg-bg_veg_08_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_08,vegetation,0,0,0,0
synth_0604_bg-bg_water_hab_04_type-water_ctrl-0_trans-0.jpg,bg_water_hab_04,water,0,0,0,0
synth_0605_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-4.jpg,bg_dry_03,dry_soil,0,1,0,4
synth_0606_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_04,dry_soil,0,0,0,0
synth_0607_bg-bg_water_hab_07_type-water_ctrl-5_trans-0.jpg,bg_water_hab_07,water,1,0,5,0
synth_0608_bg-bg_water_hab_21_type-water_ctrl-1_trans-1.jpg,bg_water_hab_21,water,1,1,1,1
synth_0609_bg-bg_water_nonhab_05_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_05,water,0,0,0,0
synth_0610_bg-bg_veg_06_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_06,vegetation,1,1,1,1
synth_0611_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_03,dry_soil,0,0,0,0
synth_0612_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-1.jpg,bg_dry_03,dry_soil,0,1,0,1
synth_0613_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_03,dry_soil,0,0,0,0
synth_0614_bg-bg_veg_02_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_02,vegetation,0,1,0,1
synth_0615_bg-bg_veg_01_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_01,vegetation,0,1,0,3
synth_0616_bg-bg_water_hab_24_type-water_ctrl-0_trans-1.jpg,bg_water_hab_24,water,0,1,0,1
synth_0617_bg-bg_water_hab_05_type-water_ctrl-0_trans-0.jpg,bg_water_hab_05,water,0,0,0,0
synth_0618_bg-bg_water_hab_13_type-water_ctrl-0_trans-4.jpg,bg_water_hab_13,water,0,1,0,4
synth_0619_bg-bg_art_01_type-artificial_ctrl-4_trans-0.jpg,bg_art_01,artificial,1,0,4,0
synth_0620_bg-bg_dry_02_type-dry_soil_ctrl-3_trans-3.jpg,bg_dry_02,dry_soil,1,1,3,3
synth_0621_bg-bg_dry_03_type-dry_soil_ctrl-3_trans-0.jpg,bg_dry_03,dry_soil,1,0,3,0
synth_0622_bg-bg_water_hab_07_type-water_ctrl-2_trans-2.jpg,bg_water_hab_07,water,1,1,2,2
synth_0623_bg-bg_water_hab_13_type-water_ctrl-5_trans-2.jpg,bg_water_hab_13,water,1,1,5,2
synth_0624_bg-bg_dry_05_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_05,dry_soil,0,0,0,0
synth_0625_bg-bg_veg_07_type-vegetation_ctrl-0_trans-7.jpg,bg_veg_07,vegetation,0,1,0,7
synth_0626_bg-bg_veg_06_type-vegetation_ctrl-3_trans-0.jpg,bg_veg_06,vegetation,1,0,3,0
synth_0627_bg-bg_dry_01_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_01,dry_soil,0,0,0,0
synth_0628_bg-bg_dry_01_type-dry_soil_ctrl-0_trans-3.jpg,bg_dry_01,dry_soil,0,1,0,3
synth_0629_bg-bg_water_hab_25_type-water_ctrl-1_trans-1.jpg,bg_water_hab_25,water,1,1,1,1
synth_0630_bg-bg_veg_08_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_08,vegetation,0,0,0,0
synth_0631_bg-bg_veg_01_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_01,vegetation,0,1,0,3
synth_0632_bg-bg_water_hab_25_type-water_ctrl-1_trans-1.jpg,bg_water_hab_25,water,1,1,1,1
synth_0633_bg-bg_art_03_type-artificial_ctrl-0_trans-0.jpg,bg_art_03,artificial,0,0,0,0
synth_0634_bg-bg_water_hab_06_type-water_ctrl-0_trans-1.jpg,bg_water_hab_06,water,0,1,0,1
synth_0635_bg-bg_water_hab_04_type-water_ctrl-0_trans-2.jpg,bg_water_hab_04,water,0,1,0,2
synth_0636_bg-bg_veg_02_type-vegetation_ctrl-1_trans-0.jpg,bg_veg_02,vegetation,1,0,1,0
synth_0637_bg-bg_veg_08_type-vegetation_ctrl-7_trans-2.jpg,bg_veg_08,vegetation,1,1,7,2
synth_0638_bg-bg_veg_05_type-vegetation_ctrl-0_trans-4.jpg,bg_veg_05,vegetation,0,1,0,4
synth_0639_bg-bg_veg_07_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_07,vegetation,0,0,0,0
synth_0640_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-3.jpg,bg_dry_02,dry_soil,0,1,0,3
synth_0641_bg-bg_veg_06_type-vegetation_ctrl-6_trans-0.jpg,bg_veg_06,vegetation,1,0,6,0
synth_0642_bg-bg_water_hab_21_type-water_ctrl-2_trans-0.jpg,bg_water_hab_21,water,1,0,2,0
synth_0643_bg-bg_water_hab_16_type-water_ctrl-2_trans-2.jpg,bg_water_hab_16,water,1,1,2,2
synth_0644_bg-bg_art_08_type-artificial_ctrl-0_trans-3.jpg,bg_art_08,artificial,0,1,0,3
synth_0645_bg-bg_dry_02_type-dry_soil_ctrl-2_trans-0.jpg,bg_dry_02,dry_soil,1,0,2,0
synth_0646_bg-bg_veg_06_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_06,vegetation,1,1,1,1
synth_0647_bg-bg_water_hab_10_type-water_ctrl-0_trans-7.jpg,bg_water_hab_10,water,0,1,0,7
synth_0648_bg-bg_veg_07_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_07,vegetation,0,1,0,1
synth_0649_bg-bg_veg_03_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_03,vegetation,0,1,0,3
synth_0650_bg-bg_veg_04_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_04,vegetation,0,0,0,0
synth_0651_bg-bg_water_hab_12_type-water_ctrl-2_trans-2.jpg,bg_water_hab_12,water,1,1,2,2
synth_0652_bg-bg_art_02_type-artificial_ctrl-1_trans-1.jpg,bg_art_02,artificial,1,1,1,1
synth_0653_bg-bg_dry_04_type-dry_soil_ctrl-0_trans-1.jpg,bg_dry_04,dry_soil,0,1,0,1
synth_0654_bg-bg_dry_02_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_02,dry_soil,1,1,1,1
synth_0655_bg-bg_water_hab_09_type-water_ctrl-0_trans-0.jpg,bg_water_hab_09,water,0,0,0,0
synth_0656_bg-bg_dry_02_type-dry_soil_ctrl-0_trans-1.jpg,bg_dry_02,dry_soil,0,1,0,1
synth_0657_bg-bg_veg_03_type-vegetation_ctrl-1_trans-0.jpg,bg_veg_03,vegetation,1,0,1,0
synth_0658_bg-bg_dry_01_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_01,dry_soil,0,0,0,0
synth_0659_bg-bg_veg_02_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_02,vegetation,0,0,0,0
synth_0660_bg-bg_water_hab_04_type-water_ctrl-0_trans-0.jpg,bg_water_hab_04,water,0,0,0,0
synth_0661_bg-bg_water_hab_05_type-water_ctrl-0_trans-4.jpg,bg_water_hab_05,water,0,1,0,4
synth_0662_bg-bg_water_hab_13_type-water_ctrl-2_trans-2.jpg,bg_water_hab_13,water,1,1,2,2
synth_0663_bg-bg_veg_07_type-vegetation_ctrl-1_trans-0.jpg,bg_veg_07,vegetation,1,0,1,0
synth_0664_bg-bg_dry_03_type-dry_soil_ctrl-0_trans-0.jpg,bg_dry_03,dry_soil,0,0,0,0
synth_0665_bg-bg_water_hab_01_type-water_ctrl-0_trans-0.jpg,bg_water_hab_01,water,0,0,0,0
synth_0666_bg-bg_art_07_type-artificial_ctrl-0_trans-7.jpg,bg_art_07,artificial,0,1,0,7
synth_0667_bg-bg_water_hab_13_type-water_ctrl-1_trans-0.jpg,bg_water_hab_13,water,1,0,1,0
synth_0668_bg-bg_veg_08_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_08,vegetation,0,1,0,1
synth_0669_bg-bg_dry_04_type-dry_soil_ctrl-2_trans-2.jpg,bg_dry_04,dry_soil,1,1,2,2
synth_0670_bg-bg_art_02_type-artificial_ctrl-0_trans-0.jpg,bg_art_02,artificial,0,0,0,0
synth_0671_bg-bg_water_hab_09_type-water_ctrl-3_trans-0.jpg,bg_water_hab_09,water,1,0,3,0
synth_0672_bg-bg_dry_04_type-dry_soil_ctrl-1_trans-1.jpg,bg_dry_04,dry_soil,1,1,1,1
synth_0673_bg-bg_water_hab_22_type-water_ctrl-0_trans-0.jpg,bg_water_hab_22,water,0,0,0,0
synth_0674_bg-bg_veg_05_type-vegetation_ctrl-0_trans-1.jpg,bg_veg_05,vegetation,0,1,0,1
synth_0675_bg-bg_art_02_type-artificial_ctrl-5_trans-3.jpg,bg_art_02,artificial,1,1,5,3
synth_0676_bg-bg_veg_07_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_07,vegetation,0,0,0,0
synth_0677_bg-bg_water_hab_20_type-water_ctrl-0_trans-1.jpg,bg_water_hab_20,water,0,1,0,1
synth_0678_bg-bg_water_nonhab_04_type-water_ctrl-1_trans-0.jpg,bg_water_nonhab_04,water,1,0,1,0
synth_0679_bg-bg_dry_02_type-dry_soil_ctrl-4_trans-0.jpg,bg_dry_02,dry_soil,1,0,4,0
synth_0680_bg-bg_water_hab_11_type-water_ctrl-0_trans-3.jpg,bg_water_hab_11,water,0,1,0,3
synth_0681_bg-bg_veg_01_type-vegetation_ctrl-0_trans-6.jpg,bg_veg_01,vegetation,0,1,0,6
synth_0682_bg-bg_veg_01_type-vegetation_ctrl-2_trans-0.jpg,bg_veg_01,vegetation,1,0,2,0
synth_0683_bg-bg_veg_03_type-vegetation_ctrl-0_trans-2.jpg,bg_veg_03,vegetation,0,1,0,2
synth_0684_bg-bg_water_nonhab_03_type-water_ctrl-1_trans-1.jpg,bg_water_nonhab_03,water,1,1,1,1
synth_0685_bg-bg_veg_06_type-vegetation_ctrl-0_trans-0.jpg,bg_veg_06,vegetation,0,0,0,0
synth_0686_bg-bg_water_hab_23_type-water_ctrl-0_trans-0.jpg,bg_water_hab_23,water,0,0,0,0
synth_0687_bg-bg_veg_03_type-vegetation_ctrl-1_trans-1.jpg,bg_veg_03,vegetation,1,1,1,1
synth_0688_bg-bg_veg_07_type-vegetation_ctrl-0_trans-5.jpg,bg_veg_07,vegetation,0,1,0,5
synth_0689_bg-bg_art_03_type-artificial_ctrl-1_trans-1.jpg,bg_art_03,artificial,1,1,1,1
synth_0690_bg-bg_water_nonhab_04_type-water_ctrl-0_trans-0.jpg,bg_water_nonhab_04,water,0,0,0,0
synth_0691_bg-bg_veg_08_type-vegetation_ctrl-0_trans-3.jpg,bg_veg_08,vegetation,0,1,0,3
synth_0692_bg-bg_dry_02_type-dry_soil_ctrl-1_trans-0.jpg,bg_dry_02,dry_soil,1,0,1,0
synth_0693_bg-bg_dry_01_type-dry_soil_ctrl-3_trans-3.jpg,bg_dry_01,dry_soil,1,1,3,3
